num_queries,time,total_time,simulation_accuracy,test_accuracy
0,0,0,0.8936840447314538,0.891183879093199
50,231.5185251235962,231.51861906051636,0.902524210192094,0.8967254408060453
100,220.85319709777832,454.4724555015564,0.9107057129140662,0.8982367758186398
150,230.56862497329712,687.6471135616302,0.9167607678657848,0.9002518891687658
200,224.87040996551514,915.0332434177399,0.9242153195641568,0.9062972292191436
250,230.48288536071777,1147.4742379188538,0.9298245614035088,0.9103274559193955
300,207.27126622200012,1357.6203486919403,0.9360224830550504,0.9123425692695214
350,198.00047183036804,1558.113576412201,0.9383230538423071,0.9173803526448363
400,220.0668749809265,1781.062315940857,0.9448646831400236,0.9224181360201511
450,183.39953422546387,1966.4335811138153,0.9515172063061536,0.9234256926952141
500,187.6266782283783,2156.085659980774,0.9541802017438878,0.924433249370277
550,138.92894053459167,2297.1936268806458,0.9584411105362993,0.9259445843828715
600,127.0284698009491,2425.1551671028137,0.9594712123847625,0.9309823677581864
650,134.07420015335083,2560.1488168239594,0.9643797157396035,0.9345088161209067
700,128.0520966053009,2689.202922821045,0.9647725261108161,0.9324937027707808
750,128.3362238407135,2818.549465417862,0.9666011787819253,0.9309823677581864
800,135.17825531959534,2954.740343093872,0.9672012975310866,0.9314861460957179
850,133.34413194656372,3089.1293618679047,0.9703582469539916,0.9324937027707808
900,135.46801567077637,3225.60458278656,0.9733896127729859,0.9335012594458438
950,134.7347228527069,3361.2926828861237,0.9757362474532321,0.9350125944584383
1000,125.90887689590454,3488.103483915329,0.9762572443447374,0.9380352644836272
1050,132.93903827667236,3622.014176607132,0.9784865068880921,0.9355163727959698
1100,134.2393925189972,3757.225540161133,0.980186702228996,0.9360201511335012
1150,138.104478597641,3896.2015511989594,0.9813425658780535,0.9390428211586902
1200,134.69659781455994,4031.7568593025208,0.981549815498155,0.9350125944584383
1250,129.71576356887817,4162.608896970749,0.9831339478329084,0.9405541561712847
1300,136.08515810966492,4299.7085728645325,0.983957219251337,0.9385390428211587
1350,134.3199508190155,4434.990889549255,0.9845969193838767,0.9390428211586902
1400,144.92983388900757,4580.958059549332,0.9850474843402708,0.9390428211586902
1450,140.28666520118713,4722.280051708221,0.9844866299244743,0.9400503778337531
1500,134.66155767440796,4857.925432920456,0.9865951742627346,0.9360201511335012
1550,132.55215573310852,4991.521087169647,0.9860387580745988,0.9375314861460957
1600,131.90306329727173,5124.353317975998,0.9882080437986944,0.9390428211586902
1650,133.86427092552185,5259.164422750473,0.9882953819961694,0.9375314861460957
1700,134.64843106269836,5394.706891536713,0.9890298989029899,0.9385390428211587
1750,133.68775820732117,5529.350847482681,0.989780387040661,0.9365239294710328
1800,133.74770212173462,5664.040655851364,0.990327544515278,0.9380352644836272
1850,144.70737099647522,5809.735434770584,0.9904423205156702,0.9400503778337531
1900,144.5930597782135,5955.280306816101,0.9905596763317599,0.9385390428211587
1950,135.46064114570618,6091.642966270447,0.9904523755398954,0.9380352644836272
2000,128.2226173877716,6220.73921084404,0.990802483329501,0.9370277078085643
2050,124.98319125175476,6346.56227684021,0.9911607350546638,0.9385390428211587
2100,124.26769399642944,6471.682223320007,0.9915274182160508,0.9395465994962217
2150,126.59687829017639,6599.133810520172,0.9921409859490354,0.9380352644836272
2200,129.82167863845825,6729.7777099609375,0.9932513858761147,0.9370277078085643
2250,127.71065306663513,6858.36963391304,0.9936569895096365,0.9365239294710328
2300,120.55927300453186,6979.798919200897,0.9940726105211163,0.9390428211586902
2350,120.27757930755615,7100.955249547958,0.9949987496874219,0.9360201511335012
2400,126.0492947101593,7227.927057027817,0.9951886553557863,0.9375314861460957
2450,130.27680277824402,7359.041376829147,0.9951269556296486,0.9365239294710328
2500,126.83242583274841,7486.835612535477,0.9950636528968563,0.9375314861460957
2550,117.10109305381775,7604.7001032829285,0.9949986838641748,0.9365239294710328
2600,116.18414163589478,7721.718119859695,0.9949319818618299,0.9365239294710328
2650,125.87141013145447,7848.397644519806,0.9948634766153014,0.9375314861460957
2700,120.30757236480713,7969.468323945999,0.9947930939983557,0.9380352644836272
2750,120.40093207359314,8090.645869016647,0.9952764656849125,0.9380352644836272
