num_queries,time,total_time,simulation_accuracy,test_accuracy
0,0,0,0.8976216727043629,0.8937027707808565
100,1.747011661529541,1.747039556503296,0.8975836133781405,0.8972292191435768
200,5.529339075088501,9.199562072753906,0.9007968775410636,0.8957178841309824
300,1.9409465789794922,13.871192455291748,0.9016366341544056,0.8987405541561713
400,1.982590675354004,16.74445652961731,0.9013279542780299,0.8982367758186398
500,2.1238245964050293,19.674480438232422,0.9052829543511711,0.8987405541561713
600,9.07478952407837,29.562798738479614,0.9055487910941034,0.8992443324937027
700,2.3442373275756836,34.391260623931885,0.9042308373163391,0.9007556675062972
800,2.3934764862060547,37.59683537483215,0.9059289962155344,0.9022670025188917
900,2.4961867332458496,40.87802815437317,0.9076894843090475,0.9047858942065491
1000,6.523973226547241,51.05405569076538,0.9076462890259862,0.9037783375314862
1100,318.1481397151947,369.9723138809204,0.9222709087445228,0.9093198992443325
1200,350.3722424507141,721.1357407569885,0.9355214604777626,0.9158690176322418
1300,337.45681047439575,1059.55894613266,0.9473163002574767,0.9204030226700252
1400,416.8100686073303,1477.1452815532684,0.9581733683572439,0.926448362720403
1500,372.2678370475769,1850.2781834602356,0.9655599092596412,0.926448362720403
1600,377.290812253952,2234.0308952331543,0.9694672562644767,0.9314861460957179
1700,387.8590202331543,2622.7436304092407,0.9761238976123897,0.9304785894206549
1800,362.8933005332947,2988.661051273346,0.9797757748955814,0.9355163727959698
1900,374.58684730529785,3364.117182970047,0.9842661272195999,0.9380352644836272
2000,335.8967139720917,3700.867984056473,0.9852839733272016,0.9340050377833753
2100,339.82431626319885,4041.477143764496,0.9875264768180748,0.9355163727959698
2200,336.15727138519287,4378.383453369141,0.9886719691491925,0.9340050377833753
2300,329.8197524547577,4708.965579986572,0.9898740429735737,0.9370277078085643
2400,338.75717759132385,5048.485446214676,0.9908837680425424,0.9370277078085643
2500,307.47882652282715,5356.730441808701,0.9914263445050663,0.9375314861460957
2600,278.3814945220947,5635.865969657898,0.994665244065084,0.9370277078085643
2700,336.18652629852295,5972.777542352676,0.9956152370512469,0.9365239294710328
2800,330.29764771461487,6306.059948921204,0.9963369963369964,0.9365239294710328
2900,371.31780982017517,6679.299242258072,0.9962307915337779,0.9370277078085643
3000,354.3824231624603,7036.914467334747,0.9961182442520156,0.9365239294710328
3100,339.33224844932556,7377.200624704361,0.9963065558633426,0.9390428211586902
3200,336.2492136955261,7714.367099285126,0.9961892664337885,0.9340050377833753
3300,319.09389758110046,8035.585726976395,0.9973761889143982,0.9370277078085643
3400,328.07022738456726,8364.537822723389,0.9976263140047473,0.9345088161209067
3500,295.09325671195984,8660.301691293716,0.9978939978939979,0.9355163727959698
3600,256.97083353996277,8917.90545463562,0.9978173881411422,0.9350125944584383
3700,257.3391149044037,9175.904865264893,0.9977349943374858,0.9355163727959698
3800,251.10787391662598,9428.655358791351,0.9976461357395057,0.9335012594458438
3900,248.7142882347107,9677.992979049683,0.9979583503470805,0.9345088161209067
4000,268.80278038978577,9949.025489330292,0.9978714346530438,0.9329974811083124
4100,223.00000190734863,10172.654019594193,0.9982214317474433,0.9335012594458438
4200,225.48508524894714,10398.749789953232,0.9981386691484412,0.9335012594458438
4300,236.89666104316711,10636.197700977325,0.9985358711566618,0.9340050377833753
4400,224.49565315246582,10861.232569694519,0.9984607491021037,0.9324937027707808
4500,236.03017449378967,11097.7845621109,0.9983775013520823,0.9350125944584383
4600,224.35809993743896,11322.67666053772,0.9982847341337907,0.9340050377833753
4700,215.74059629440308,11538.93628501892,0.9987871437234688,0.9355163727959698
4800,218.19657826423645,11757.643078804016,0.9993544222078761,0.9360201511335012
4900,198.02455830574036,11956.199292421341,1.0,0.9335012594458438
5000,202.50741124153137,12160.09355711937,1.0,0.9329974811083124
5100,188.76169419288635,12349.381748914719,1.0,0.9345088161209067
5200,181.8423252105713,12531.745852947235,1.0,0.9340050377833753
5300,195.38562488555908,12728.340276479721,1.0,0.9329974811083124
5400,195.95736861228943,12924.76075553894,1.0,0.9314861460957179
5500,198.51544833183289,13123.84982919693,1.0,0.9324937027707808
5600,197.72090935707092,13322.037807226181,1.0,0.9355163727959698
5700,191.8424470424652,13514.343385457993,1.0,0.9340050377833753
5800,186.8955590724945,13701.68286728859,1.0,0.9329974811083124
5900,166.59468793869019,13868.702455282211,1.0,0.9340050377833753
6000,182.3140697479248,14051.415966749191,1.0,0.9335012594458438
6100,162.51530194282532,14214.336609363556,1.0,0.9350125944584383
6200,133.8390474319458,14348.585013151169,1.0,0.9319899244332494
6300,107.91029834747314,14456.83707690239,1.0,0.9345088161209067
